Flow IAT Mean,Tot Bwd Pkts,Fwd Header Len,Fwd IAT Std,Init Bwd Win Byts,Subflow Fwd Pkts,Bwd Header Len,ECE Flag Cnt,Flow Duration,Subflow Fwd Byts,Fwd Pkt Len Max,Bwd IAT Std,Subflow Bwd Byts,CWE Flag Count,SYN Flag Cnt,Pkt Len Var,Pkt Len Std,Flow IAT Std,Bwd Pkts/s,Pkt Len Max,Pkt Size Avg,Active Mean,Flow IAT Max,RST Flag Cnt,Idle Std,Bwd Pkt Len Max,Fwd IAT Mean,Bwd IAT Min,Fwd Pkt Len Std,Active Std,Fwd IAT Min,Bwd IAT Mean,Idle Max,Idle Min,Label,Pkt Len Mean,Pkt Len Min,Bwd Pkt Len Std,Tot Fwd Pkts,TotLen Fwd Pkts,Fwd Pkts/s,Bwd Seg Size Avg,Fwd Seg Size Avg,Dst Port,Fwd IAT Max,Down/Up Ratio,Fwd Seg Size Min,Init Fwd Win Byts,Fwd Pkt Len Min,Bwd IAT Max,Fwd Act Data Pkts,PSH Flag Cnt,Protocol,ACK Flag Cnt,Flow IAT Min,Subflow Bwd Pkts,Active Min,Fwd Pkt Len Mean,Fwd PSH Flags,FIN Flag Cnt,Fwd URG Flags,URG Flag Cnt,Active Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd IAT Tot,Idle Mean,Fwd IAT Tot,TotLen Bwd Pkts
19515,43355.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,43355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43355.0,0.0,0.0,0.0,43355.0,0.0,0.0,0.0,43355.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,46.13078,0.0,0.0,80.0,43355.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,43355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43355.0,0.0
63936,203.83333000000002,2.0,124.0,456.21878,32768.0,5.0,40.0,1.0,1223.0,935.0,935.0,0.0,336.0,0.0,0.0,112170.125,334.9181,254.11997999999997,1635.3229999999999,935.0,181.57143,0.0,653.0,1.0,0.0,336.0,305.75,653.0,418.1447,0.0,7.0,653.0,0.0,0.0,0.0,158.875,0.0,237.58787999999998,5.0,935.0,4088.3074,168.0,187.0,60914.0,975.0,0.0,20.0,65535.0,0.0,653.0,1.0,1.0,6.0,0.0,7.0,2.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,653.0,0.0,1223.0,336.0
4535,3011.3333,1.0,60.0,6355.4756,0.0,3.0,20.0,0.0,9034.0,97.0,66.0,0.0,0.0,0.0,1.0,1089.8,33.01212,5182.0083,110.69294,66.0,40.75,0.0,8995.0,0.0,0.0,0.0,4517.0,0.0,33.020195,0.0,23.0,0.0,0.0,0.0,0.0,32.6,0.0,0.0,3.0,97.0,332.07883,0.0,32.333332,51372.0,9011.0,0.0,20.0,62.0,0.0,0.0,1.0,0.0,6.0,1.0,16.0,1.0,0.0,32.333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9034.0,0.0
7884,235483.33,4.0,72.0,160.51324,211.0,3.0,92.0,1.0,1412900.0,20.0,20.0,815429.9,964.0,0.0,0.0,115523.43,339.8874,576638.6,2.8310566,964.0,140.57143,0.0,1412542.0,1.0,0.0,964.0,164.5,21.0,11.547006,0.0,51.0,470964.66,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.1232924,241.0,6.666666499999999,80.0,278.0,1.0,20.0,8192.0,0.0,1412542.0,1.0,1.0,6.0,0.0,6.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1412894.0,0.0,329.0,964.0
39365,59700000.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,59664731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59700000.0,0.0,0.0,0.0,59700000.0,0.0,0.0,0.0,59700000.0,0.0,59700000.0,59700000.0,1.0,0.0,0.0,0.0,2.0,0.0,0.033520641000000004,0.0,0.0,0.0,59700000.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,59700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59700000.0,59700000.0,0.0
57987,1810.3334,4.0,72.0,333.7544,219.0,3.0,92.0,1.0,10862.0,326.0,326.0,5572.193,129.0,0.0,0.0,13318.696000000002,115.406654,3959.7095,368.25632,326.0,65.0,0.0,9883.0,1.0,0.0,112.0,289.0,44.0,188.21618999999998,0.0,53.0,3452.6667,0.0,0.0,1.0,56.875,0.0,53.76724599999999,3.0,326.0,276.19223,32.25,108.66666399999998,8080.0,525.0,1.0,20.0,8192.0,0.0,9883.0,1.0,1.0,6.0,0.0,21.0,4.0,0.0,108.66666399999998,0.0,0.0,0.0,0.0,0.0,0.0,32.25,10358.0,0.0,578.0,129.0
24291,253.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7905.138000000001,0.0,0.0,443.0,253.0,0.0,20.0,251.0,0.0,0.0,0.0,0.0,6.0,1.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0
70973,222344.0,4.0,72.0,215.66757,211.0,3.0,92.0,1.0,1334064.0,20.0,20.0,769929.2,964.0,0.0,0.0,115523.43,339.8874,544462.8,2.9983568,964.0,140.57143,0.0,1333724.0,1.0,0.0,964.0,155.5,22.0,11.547006,0.0,3.0,444686.34,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.2487676,241.0,6.666666499999999,80.0,308.0,1.0,20.0,8192.0,0.0,1333724.0,1.0,1.0,6.0,0.0,3.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1334059.0,0.0,311.0,964.0
23786,392.5,0.0,60.0,536.69403,-1.0,3.0,0.0,0.0,785.0,77.0,46.0,0.0,0.0,0.0,1.0,470.25,21.68525,536.69403,0.0,46.0,41.0,0.0,772.0,0.0,0.0,0.0,392.5,0.0,23.459185,0.0,13.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,3.0,77.0,3821.656,0.0,25.666666,443.0,772.0,0.0,20.0,257.0,0.0,0.0,1.0,0.0,6.0,1.0,13.0,0.0,0.0,25.666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,0.0
89786,4.0,1.0,40.0,0.0,0.0,1.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,250000.0,0.0,0.0,21.0,0.0,1.0,40.0,26883.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83536,9540.0,0.0,64.0,0.0,-1.0,2.0,0.0,0.0,9540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9540.0,0.0,0.0,0.0,9540.0,0.0,0.0,0.0,9540.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,209.6436,0.0,0.0,80.0,9540.0,0.0,32.0,225.0,0.0,0.0,0.0,0.0,6.0,1.0,9540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9540.0,0.0
55849,119551.454545455,5.0,152.0,107265.05505460099,259.0,7.0,112.0,0.0,1315066.0,364.0,103.0,1907.1074082670002,582.0,0.0,0.0,11997.5256410256,109.53321706690001,136756.015632486,3.8020905414999997,409.0,78.8333333333,0.0,262988.0,0.0,0.0,409.0,219177.666666667,261356.0,49.2172056636,0.0,241.0,263132.0,0.0,0.0,0.0,72.7692307692,0.0,167.0353256051,7.0,364.0,5.322926758,116.4,52.0,445.0,265430.0,0.0,20.0,8192.0,0.0,265814.0,4.0,1.0,6.0,0.0,45.0,5.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,116.4,1052528.0,0.0,1315066.0,582.0
15,121013.664,4.0,72.0,258.09396,211.0,3.0,92.0,1.0,726082.0,20.0,20.0,418857.25,964.0,0.0,0.0,115523.43,339.8874,296223.84,5.50902,964.0,140.57143,0.0,725678.0,1.0,0.0,964.0,184.5,27.0,11.547006,0.0,2.0,242023.33,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,4.1317650000000015,241.0,6.666666499999999,80.0,367.0,1.0,20.0,8192.0,0.0,725678.0,1.0,1.0,6.0,0.0,2.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,726070.0,0.0,369.0,964.0
57060,7.0,1.0,32.0,0.0,230.0,1.0,32.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142857.14,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,142857.14,0.0,0.0,22.0,0.0,1.0,32.0,241.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65807,4160533.8,5.0,140.0,4112788.8,38425.0,7.0,100.0,0.0,45765872.0,36.0,31.0,554.7098,0.0,0.0,0.0,71.80769000000002,8.473942,4921087.0,0.109251715,31.0,3.0833333,11815.4,10000912.0,0.0,1920899.2,0.0,7627645.5,10011740.0,11.408017,49.399390000000004,50.0,10012235.0,10000912.0,5705140.0,0.0,2.8461537,0.0,0.0,7.0,36.0,0.1529524,0.0,5.142857,443.0,10012714.0,0.0,20.0,64240.0,0.0,10012723.0,5.0,0.0,6.0,1.0,50.0,5.0,11743.0,5.142857,0.0,0.0,0.0,0.0,11875.0,0.0,0.0,40048939.0,9141349.0,45765872.0,0.0
32449,27947.0,0.0,64.0,0.0,-1.0,2.0,0.0,0.0,27947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27947.0,0.0,0.0,0.0,27947.0,0.0,0.0,0.0,27947.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,71.56403,0.0,0.0,80.0,27947.0,0.0,32.0,225.0,0.0,0.0,0.0,0.0,6.0,1.0,27947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27947.0,0.0
79418,349.5,0.0,60.0,473.05444000000006,-1.0,3.0,0.0,0.0,699.0,77.0,46.0,0.0,0.0,0.0,1.0,470.25,21.68525,473.05444000000006,0.0,46.0,41.0,0.0,684.0,0.0,0.0,0.0,349.5,0.0,23.459185,0.0,15.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,3.0,77.0,4291.8457,0.0,25.666666,443.0,684.0,0.0,20.0,254.0,0.0,0.0,1.0,0.0,6.0,1.0,15.0,0.0,0.0,25.666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,0.0
81755,14296.667,2.0,16.0,0.0,-1.0,2.0,16.0,0.0,42890.0,84.0,42.0,0.0,200.0,0.0,0.0,1009.2,31.767908000000002,12450.386,46.630917,100.0,81.5,0.0,22755.0,0.0,0.0,100.0,20135.0,0.0,0.0,0.0,20135.0,0.0,0.0,0.0,0.0,65.2,42.0,0.0,2.0,84.0,46.630917,100.0,42.0,53.0,20135.0,1.0,8.0,-1.0,42.0,0.0,1.0,0.0,17.0,0.0,0.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,20135.0,200.0
78845,639.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,639.0,32.0,32.0,0.0,128.0,0.0,0.0,3072.0,55.425625,0.0,1564.9452,128.0,96.0,0.0,639.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.0,0.0,1.0,32.0,1564.9452,128.0,32.0,53.0,0.0,1.0,8.0,-1.0,32.0,0.0,0.0,0.0,17.0,0.0,639.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,0.0,0.0,0.0,128.0
3945,12.0,1.0,40.0,0.0,0.0,1.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83333.336,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,83333.336,0.0,0.0,21.0,0.0,1.0,40.0,26883.0,0.0,0.0,0.0,1.0,6.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71769,8564.19,21.0,712.0,32171.707000000002,230.0,22.0,680.0,0.0,359696.0,1912.0,640.0,37864.81,2665.0,0.0,0.0,42228.117,205.49481,23806.31,58.382633,976.0,106.441864,0.0,123969.0,0.0,0.0,976.0,17126.523,10.0,137.68802,0.0,268.0,17984.4,0.0,0.0,1.0,104.02273000000001,0.0,263.57465,22.0,1912.0,61.162758,126.90476000000001,86.90909,22.0,123969.0,0.0,32.0,26883.0,0.0,127808.0,16.0,1.0,6.0,0.0,5.0,21.0,0.0,86.90909,0.0,0.0,0.0,0.0,0.0,0.0,126.90476000000001,359688.0,0.0,359657.0,2665.0
8166,400945.62,7.0,212.0,1032600.4,62852.0,10.0,152.0,1.0,6415130.0,1148.0,677.0,1321831.8,1581.0,0.0,0.0,93075.43,305.08267,807297.2,1.0911704,1173.0,160.52942,0.0,3275081.0,1.0,0.0,1173.0,712792.25,315483.0,210.09247000000002,0.0,479.0,1016964.8,0.0,0.0,0.0,151.61111,0.0,430.0986,10.0,1148.0,1.5588149,225.85715,114.8,3389.0,3275081.0,0.0,20.0,8192.0,0.0,3672526.0,5.0,1.0,6.0,0.0,87.0,7.0,0.0,114.8,0.0,0.0,0.0,0.0,0.0,0.0,225.85715,6101789.0,0.0,6415130.0,1581.0
33747,10023.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,10023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10023.0,0.0,0.0,0.0,10023.0,0.0,0.0,0.0,10023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,199.54106000000002,0.0,0.0,80.0,10023.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,10023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10023.0,0.0
71815,20500000.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,20542280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20500000.0,0.0,0.0,0.0,20500000.0,0.0,0.0,0.0,20500000.0,0.0,20500000.0,20500000.0,1.0,0.0,0.0,0.0,2.0,0.0,0.09736018,0.0,0.0,80.0,20500000.0,0.0,20.0,2049.0,0.0,0.0,0.0,0.0,6.0,1.0,20500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20500000.0,20500000.0,0.0
43898,91.0,1.0,60.0,130.81476,0.0,3.0,20.0,0.0,273.0,31.0,31.0,0.0,0.0,0.0,0.0,192.2,13.863622,119.51568600000002,3663.0037,31.0,7.75,0.0,229.0,0.0,0.0,0.0,136.5,0.0,17.897858,0.0,44.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,3.0,31.0,10989.011,0.0,10.333333,53412.0,229.0,0.0,20.0,980.0,0.0,0.0,1.0,0.0,6.0,1.0,21.0,1.0,0.0,10.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0
81171,14604.4,7.0,192.0,35853.996,119.0,9.0,152.0,1.0,219066.0,557.0,206.0,37110.453,3773.0,0.0,0.0,225327.1,474.6863,28307.78,31.953840000000003,1460.0,270.625,0.0,69908.0,1.0,0.0,1460.0,27383.25,1.0,88.34371,0.0,29.0,24935.334,0.0,0.0,0.0,254.70588999999998,0.0,655.4329,9.0,557.0,41.083508,539.0,61.88889,443.0,73925.0,0.0,20.0,8192.0,0.0,75343.0,4.0,1.0,6.0,0.0,1.0,7.0,0.0,61.88889,0.0,0.0,0.0,0.0,0.0,0.0,539.0,149612.0,0.0,219066.0,3773.0
74781,5906.0,0.0,64.0,0.0,-1.0,2.0,0.0,0.0,5906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5906.0,0.0,0.0,0.0,5906.0,0.0,0.0,0.0,5906.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,338.63867,0.0,0.0,80.0,5906.0,0.0,32.0,225.0,0.0,0.0,0.0,0.0,6.0,1.0,5906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5906.0,0.0
28420,347.5,0.0,60.0,491.4392,-1.0,3.0,0.0,0.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.4392,0.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,347.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4316.547000000001,0.0,0.0,52799.0,695.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,0.0
89933,230992.83,4.0,72.0,225.56706,211.0,3.0,92.0,1.0,1385957.0,20.0,20.0,799878.1,964.0,0.0,0.0,115523.43,339.8874,565641.6,2.8860924,964.0,140.57143,0.0,1385604.0,1.0,0.0,964.0,161.5,25.0,11.547006,0.0,2.0,461984.34,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.1645694,241.0,6.666666499999999,80.0,321.0,1.0,20.0,8192.0,0.0,1385604.0,1.0,1.0,6.0,0.0,2.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1385953.0,0.0,323.0,964.0
83964,1.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,1.0,31.0,31.0,0.0,0.0,0.0,1.0,320.3333333,17.89785834,0.0,0.0,31.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21.92031022,0.0,1.0,0.0,0.0,0.0,1.0,20.66666667,0.0,0.0,2.0,31.0,2000000.0,0.0,15.5,53487.0,1.0,0.0,20.0,290.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,15.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55559,21100000.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,21127633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21100000.0,0.0,0.0,0.0,21100000.0,0.0,0.0,0.0,21100000.0,0.0,21100000.0,21100000.0,1.0,0.0,0.0,0.0,2.0,0.0,0.094662756,0.0,0.0,80.0,21100000.0,0.0,20.0,2049.0,0.0,0.0,0.0,0.0,6.0,1.0,21100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21100000.0,21100000.0,0.0
39034,38413.395,1178.0,38920.0,209277.42,63607.0,1946.0,23560.0,0.0,119965029.0,86219.0,61.0,263544.6,12085.0,0.0,1.0,528.0951,22.98032000000001,157208.9,9.819529,101.0,31.483355,0.0,1932896.0,0.0,0.0,101.0,61205.023,26.0,13.307227,0.0,22.0,101910.95,0.0,0.0,1.0,31.47328,0.0,19.648354,1946.0,86219.0,16.221394,10.258913,44.305756,3389.0,2018320.0,0.0,20.0,254.0,0.0,2015633.0,1793.0,0.0,6.0,1.0,15.0,1178.0,0.0,44.305756,1.0,0.0,0.0,0.0,0.0,0.0,10.258913,120000000.0,0.0,119000000.0,12085.0
76771,1881238.72580645,37.0,532.0,16117034.3659797,180.0,26.0,752.0,1.0,116636801.0,853.0,206.0,13526088.1431709,35995.0,0.0,0.0,457570.0,676.4392064332,10364640.852145698,0.3172240638,1430.0,584.8888888888997,96591.0,58367130.0,1.0,249460.90844158301,1430.0,4665472.04,0.0,64.0693494462,48617.833847262315,18.0,3238186.5,58367130.0,58014339.0,0.0,575.75,0.0,643.2176283478,26.0,853.0,0.222914207,972.8378378378,32.8076923077,443.0,58418358.0,1.0,20.0,8192.0,0.0,58378293.0,8.0,1.0,6.0,0.0,0.0,37.0,62213.0,32.8076923077,0.0,0.0,0.0,0.0,130969.0,0.0,972.8378378378,116574714.0,58190734.5,116636801.0,35995.0
70826,37070.0,0.0,64.0,0.0,-1.0,2.0,0.0,0.0,37070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37070.0,0.0,0.0,0.0,37070.0,0.0,0.0,0.0,37070.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,53.951983999999996,0.0,0.0,80.0,37070.0,0.0,32.0,225.0,0.0,0.0,0.0,0.0,6.0,1.0,37070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37070.0,0.0
70383,323.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,323.0,38.0,38.0,0.0,70.0,0.0,0.0,341.33333999999996,18.475208,0.0,3095.9753,70.0,73.0,0.0,323.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.666668,38.0,0.0,1.0,38.0,3095.9753,70.0,38.0,53.0,0.0,1.0,8.0,-1.0,38.0,0.0,0.0,0.0,17.0,0.0,323.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,70.0
24559,1817.0,4.0,72.0,393.8585,219.0,3.0,92.0,1.0,10902.0,326.0,326.0,5614.604,129.0,0.0,0.0,13318.696000000002,115.406654,3974.4282,366.90515,326.0,65.0,0.0,9917.0,1.0,0.0,112.0,332.5,21.0,188.21618999999998,0.0,54.0,3437.0,0.0,0.0,1.0,56.875,0.0,53.76724599999999,3.0,326.0,275.17886,32.25,108.66666399999998,8080.0,611.0,1.0,20.0,8192.0,0.0,9917.0,1.0,1.0,6.0,0.0,20.0,4.0,0.0,108.66666399999998,0.0,0.0,0.0,0.0,0.0,0.0,32.25,10311.0,0.0,665.0,129.0
29831,9092.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,9092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9092.0,0.0,0.0,0.0,9092.0,0.0,0.0,0.0,9092.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,219.9736,0.0,0.0,80.0,9092.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,9092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9092.0,0.0
62553,177080.67,4.0,72.0,263.75082000000003,211.0,3.0,92.0,1.0,1062484.0,20.0,20.0,613066.06,964.0,0.0,0.0,115523.43,339.8874,433553.0,3.7647626000000014,964.0,140.57143,0.0,1062067.0,1.0,0.0,964.0,188.5,21.0,11.547006,0.0,2.0,354159.34,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.823572,241.0,6.666666499999999,80.0,375.0,1.0,20.0,8192.0,0.0,1062067.0,1.0,1.0,6.0,0.0,2.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1062478.0,0.0,377.0,964.0
50266,432.0,0.0,64.0,0.0,-1.0,2.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4629.6294,0.0,0.0,80.0,432.0,0.0,32.0,225.0,0.0,0.0,0.0,0.0,6.0,1.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0
87996,4528067.0,5.0,120.0,2179819.8,980.0,6.0,160.0,0.0,45280670.0,5.0,1.0,53.2228,0.0,0.0,0.0,0.27272728,0.52223295,4968274.5,0.110422395,1.0,0.54545456,20882.5,10010169.0,0.0,61.895073,0.0,9056134.0,10030906.0,0.40824829999999995,54.310832999999995,5156754.0,10030961.0,10010169.0,10010044.0,0.0,0.5,0.0,0.0,6.0,5.0,0.13250688,0.0,0.8333333,80.0,10030987.0,0.0,20.0,253.0,0.0,10031033.0,4.0,0.0,6.0,1.0,20817.0,5.0,20817.0,0.8333333,0.0,0.0,0.0,0.0,20936.0,0.0,0.0,40123844.0,10010096.0,45280670.0,0.0
87501,45457.668,1.0,72.0,94970.805,8192.0,3.0,32.0,0.0,136373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77769.08,7.33283,0.0,0.0,0.0,135256.0,0.0,0.0,0.0,68186.5,0.0,0.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.99849,0.0,0.0,445.0,135341.0,0.0,20.0,8192.0,0.0,0.0,0.0,1.0,6.0,0.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136373.0,0.0
1702,1731905.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,1731905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731905.0,0.0,0.0,0.0,1731905.0,0.0,0.0,0.0,1731905.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.1547978,0.0,0.0,80.0,1731905.0,0.0,20.0,2049.0,0.0,0.0,0.0,0.0,6.0,1.0,1731905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731905.0,0.0
81199,307.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,307.0,84.0,84.0,0.0,212.0,0.0,0.0,5461.3335,73.90083,0.0,3257.329,212.0,190.0,0.0,307.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.66666399999998,84.0,0.0,1.0,84.0,3257.329,212.0,84.0,53.0,0.0,1.0,8.0,-1.0,84.0,0.0,0.0,0.0,17.0,0.0,307.0,1.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,212.0,212.0,0.0,0.0,0.0,212.0
